userCode_x,company,name_x,gender,age,travelCode,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_y,place,days,price_y,total,date_y,dropoffLocation_car,pickupLocation_car,car_Type,Car_rentalAgency,Car_rentalDuration,Car_fuelPolicy,Car_bookingStatus,Car_totalDistance,car_rent_price
357,4You,Kathryn Childress,female,37,37626,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,03-10-2022,357,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/10/2022,New Jeremyview,North Ryanfort,SUV,Budget,1,Prepaid,Pending,327,3468
357,4You,Kathryn Childress,female,37,37633,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,04/28/2022,357,Hotel K,Salvador (BH),3,263.41,790.23,04/28/2022,West Taraberg,North Colinchester,SUV,Avis,1,Partial,Pending,127,1447
357,4You,Kathryn Childress,female,37,37637,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,05/26/2022,357,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/26/2022,Ellisville,Port Alvin,Luxury,Avis,5,Partial,Confirmed,474,5104
357,4You,Kathryn Childress,female,37,37638,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,06-02-2022,357,Hotel BP,Brasilia (DF),4,247.62,990.48,06/02/2022,Martinezstad,Bakerbury,Sedan,Avis,2,Prepaid,Cancelled,319,3406
357,4You,Kathryn Childress,female,37,37639,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,06-09-2022,357,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/09/2022,Fostermouth,North Kathleen,SUV,Sixt,1,Full-to-Full,Confirmed,279,2979
357,4You,Kathryn Childress,female,37,37644,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,07/14/2022,357,Hotel BD,Natal (RN),2,242.88,485.76,07/14/2022,Lake Micheletown,North Brett,Hatchback,Budget,1,Full-to-Full,Confirmed,364,3810
357,4You,Kathryn Childress,female,37,37650,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,08/25/2022,357,Hotel Z,Aracaju (SE),2,208.04,416.08,08/25/2022,Lake Keith,Gonzalesview,Sedan,Enterprise,3,Full-to-Full,Pending,479,5063
357,4You,Kathryn Childress,female,37,37652,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,09-08-2022,357,Hotel BP,Brasilia (DF),3,247.62,742.86,09/08/2022,Michaelport,Christinefort,Hatchback,Avis,4,Full-to-Full,Pending,366,3992
357,4You,Kathryn Childress,female,37,37658,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,10/20/2022,357,Hotel K,Salvador (BH),2,263.41,526.82,10/20/2022,Kellyside,New Rachelborough,Hatchback,Sixt,2,Partial,Pending,53,756
357,4You,Kathryn Childress,female,37,37663,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,11/24/2022,357,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/24/2022,Caseyview,Perrychester,Hatchback,Sixt,5,Full-to-Full,Confirmed,83,1222
357,4You,Kathryn Childress,female,37,37664,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,12-01-2022,357,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/01/2022,Lake Thomasside,Donaldmouth,Luxury,Sixt,1,Partial,Confirmed,483,5001
357,4You,Kathryn Childress,female,37,37667,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,12/22/2022,357,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/22/2022,New Marvinshire,Christopherbury,Hatchback,Budget,1,Full-to-Full,Confirmed,278,2955
357,4You,Kathryn Childress,female,37,37673,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,02-02-2023,357,Hotel AU,Recife (PE),3,312.83,938.49,02/02/2023,Meganland,Charlottebury,Sedan,Budget,4,Partial,Pending,420,4516
357,4You,Kathryn Childress,female,37,37677,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,03-02-2023,357,Hotel BD,Natal (RN),3,242.88,728.64,03/02/2023,Gonzalezshire,Lake Laurenburgh,Sedan,Hertz,5,Full-to-Full,Pending,336,3755
358,4You,Rickey Orouke,male,46,37685,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,10-10-2019,358,Hotel AU,Recife (PE),3,312.83,938.49,10/10/2019,Cooktown,New Dale,Luxury,Avis,3,Partial,Pending,101,1281
358,4You,Rickey Orouke,male,46,37686,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,10/17/2019,358,Hotel AU,Recife (PE),2,312.83,625.66,10/17/2019,West Aprilport,South Amyport,Luxury,Enterprise,3,Prepaid,Pending,249,2762
358,4You,Rickey Orouke,male,46,37687,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,10/24/2019,358,Hotel AU,Recife (PE),4,312.83,1251.32,10/24/2019,Lake Beckyborough,Emilyport,Sedan,Enterprise,2,Prepaid,Pending,413,4362
358,4You,Rickey Orouke,male,46,37693,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,12-05-2019,358,Hotel Z,Aracaju (SE),4,208.04,832.16,12/05/2019,South Cindyborough,Stephanieville,Sedan,Hertz,4,Prepaid,Cancelled,393,4249
358,4You,Rickey Orouke,male,46,37694,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,12-12-2019,358,Hotel K,Salvador (BH),1,263.41,263.41,12/12/2019,Barkertown,South Johntown,Hatchback,Enterprise,4,Partial,Pending,279,3134
358,4You,Rickey Orouke,male,46,37696,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,12/26/2019,358,Hotel BD,Natal (RN),1,242.88,242.88,12/26/2019,Kimberlyfort,Adamhaven,Hatchback,Avis,1,Full-to-Full,Cancelled,226,2455
358,4You,Rickey Orouke,male,46,37700,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,01/23/2020,358,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020,Burkeport,Stephensonchester,Luxury,Enterprise,1,Full-to-Full,Confirmed,418,4378
358,4You,Rickey Orouke,male,46,37701,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,01/30/2020,358,Hotel BD,Natal (RN),4,242.88,971.52,01/30/2020,Deborahhaven,Lake Erika,SUV,Avis,1,Full-to-Full,Pending,268,2846
359,4You,Virgil Hauck,male,48,37705,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,09/26/2019,359,Hotel AU,Recife (PE),4,312.83,1251.32,09/26/2019,Lake Ronaldmouth,Lake Jameschester,Hatchback,Budget,1,Full-to-Full,Confirmed,131,1509
359,4You,Virgil Hauck,male,48,37711,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,11-07-2019,359,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019,Chelseachester,East Rebeccahaven,Hatchback,Budget,5,Prepaid,Confirmed,245,2836
359,4You,Virgil Hauck,male,48,37712,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,11/14/2019,359,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/14/2019,Rachelfurt,Davidborough,SUV,Avis,5,Partial,Confirmed,284,3219
359,4You,Virgil Hauck,male,48,37713,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,11/21/2019,359,Hotel BD,Natal (RN),4,242.88,971.52,11/21/2019,Lake Victor,West Monica,Hatchback,Avis,2,Partial,Pending,464,4878
359,4You,Virgil Hauck,male,48,37714,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,11/28/2019,359,Hotel AU,Recife (PE),4,312.83,1251.32,11/28/2019,South Lauren,Sullivanport,SUV,Budget,3,Full-to-Full,Cancelled,69,965
359,4You,Virgil Hauck,male,48,37717,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,12/19/2019,359,Hotel BP,Brasilia (DF),1,247.62,247.62,12/19/2019,New Ronald,North Hannah,SUV,Avis,2,Full-to-Full,Pending,297,3214
359,4You,Virgil Hauck,male,48,37718,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,12/26/2019,359,Hotel K,Salvador (BH),3,263.41,790.23,12/26/2019,Carlosburgh,Flynnport,Sedan,Hertz,1,Full-to-Full,Cancelled,202,2211
359,4You,Virgil Hauck,male,48,37727,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,02/27/2020,359,Hotel AU,Recife (PE),4,312.83,1251.32,02/27/2020,East Troy,Bennettmouth,SUV,Budget,4,Partial,Pending,91,1259
359,4You,Virgil Hauck,male,48,37728,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,03-05-2020,359,Hotel BP,Brasilia (DF),1,247.62,247.62,03/05/2020,Michaeltown,Lake Jonathanville,SUV,Enterprise,5,Full-to-Full,Cancelled,173,2115
359,4You,Virgil Hauck,male,48,37729,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,03-12-2020,359,Hotel Z,Aracaju (SE),3,208.04,624.12,03/12/2020,Romeroton,Port Andrewville,Luxury,Budget,5,Prepaid,Pending,386,4245
359,4You,Virgil Hauck,male,48,37732,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,04-02-2020,359,Hotel BP,Brasilia (DF),3,247.62,742.86,04/02/2020,New Dean,Port Cassandraport,Luxury,Enterprise,5,Full-to-Full,Confirmed,372,4082
359,4You,Virgil Hauck,male,48,37734,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,04/16/2020,359,Hotel AU,Recife (PE),4,312.83,1251.32,04/16/2020,Port Derekton,Wrightbury,Luxury,Enterprise,5,Full-to-Full,Cancelled,367,4031
359,4You,Virgil Hauck,male,48,37735,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,04/23/2020,359,Hotel BD,Natal (RN),3,242.88,728.64,04/23/2020,Ronnieland,West Jerrymouth,Hatchback,Hertz,4,Prepaid,Confirmed,313,3478
359,4You,Virgil Hauck,male,48,37738,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,05/14/2020,359,Hotel AU,Recife (PE),2,312.83,625.66,05/14/2020,Lake James,North Seanville,Luxury,Budget,2,Prepaid,Confirmed,295,3197
359,4You,Virgil Hauck,male,48,37739,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,05/21/2020,359,Hotel Z,Aracaju (SE),2,208.04,416.08,05/21/2020,Shaneville,Nicolehaven,Sedan,Budget,5,Full-to-Full,Pending,413,4522
359,4You,Virgil Hauck,male,48,37741,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,06-04-2020,359,Hotel Z,Aracaju (SE),2,208.04,416.08,06/04/2020,Lindseyland,Port Caleb,Sedan,Hertz,1,Prepaid,Cancelled,475,4934
359,4You,Virgil Hauck,male,48,37742,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,06-11-2020,359,Hotel Z,Aracaju (SE),4,208.04,832.16,06/11/2020,North Christinaview,Lake Jameschester,Sedan,Budget,1,Full-to-Full,Pending,259,2758
359,4You,Virgil Hauck,male,48,37744,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,06/25/2020,359,Hotel A,Florianopolis (SC),3,313.02,939.06,06/25/2020,North Sherylland,Lake Martinton,Hatchback,Enterprise,2,Full-to-Full,Confirmed,456,4780
359,4You,Virgil Hauck,male,48,37745,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,07-02-2020,359,Hotel K,Salvador (BH),2,263.41,526.82,07/02/2020,Theresabury,Shawnton,SUV,Avis,2,Full-to-Full,Cancelled,451,4741
359,4You,Virgil Hauck,male,48,37747,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,07/16/2020,359,Hotel Z,Aracaju (SE),4,208.04,832.16,07/16/2020,Lake Johnport,East Kaylaburgh,SUV,Hertz,2,Full-to-Full,Confirmed,293,3148
359,4You,Virgil Hauck,male,48,37748,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,07/23/2020,359,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/23/2020,Charlesfurt,Aaronburgh,Sedan,Hertz,2,Prepaid,Confirmed,463,4857
359,4You,Virgil Hauck,male,48,37749,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,07/30/2020,359,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/30/2020,Danielbury,North Gregoryland,SUV,Avis,4,Full-to-Full,Cancelled,492,5248
359,4You,Virgil Hauck,male,48,37752,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,08/20/2020,359,Hotel BP,Brasilia (DF),3,247.62,742.86,08/20/2020,Summerhaven,Lake Hannah,SUV,Enterprise,5,Partial,Pending,314,3502
359,4You,Virgil Hauck,male,48,37753,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,08/27/2020,359,Hotel BD,Natal (RN),2,242.88,485.76,08/27/2020,Crawfordchester,Jonesborough,SUV,Avis,4,Partial,Confirmed,267,3007
359,4You,Virgil Hauck,male,48,37755,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,09-10-2020,359,Hotel AU,Recife (PE),2,312.83,625.66,09/10/2020,Henryport,New Kathleen,Hatchback,Budget,4,Partial,Pending,343,3743
360,4You,William Williams,male,49,37758,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,09/26/2019,360,Hotel BD,Natal (RN),3,242.88,728.64,09/26/2019,Port Laurafort,North Erin,SUV,Avis,5,Partial,Pending,407,4441
360,4You,William Williams,male,49,37759,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,10-03-2019,360,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/03/2019,North Troyton,Owenborough,SUV,Hertz,4,Prepaid,Confirmed,443,4768
360,4You,William Williams,male,49,37761,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,10/17/2019,360,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/17/2019,Lake Cindy,West Robertton,Hatchback,Sixt,2,Partial,Cancelled,457,4784
360,4You,William Williams,male,49,37774,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,01/16/2020,360,Hotel K,Salvador (BH),3,263.41,790.23,01/16/2020,Lake Angelastad,Carlosburgh,Luxury,Budget,3,Full-to-Full,Pending,489,5161
360,4You,William Williams,male,49,37776,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,01/30/2020,360,Hotel K,Salvador (BH),3,263.41,790.23,01/30/2020,Suzannemouth,Hillmouth,Sedan,Avis,1,Full-to-Full,Pending,201,2209
360,4You,William Williams,male,49,37777,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,02-06-2020,360,Hotel AU,Recife (PE),2,312.83,625.66,02/06/2020,Port Lauraton,Port Krystalbury,Hatchback,Avis,2,Prepaid,Pending,69,939
360,4You,William Williams,male,49,37778,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,02/13/2020,360,Hotel K,Salvador (BH),3,263.41,790.23,02/13/2020,East Larryshire,Gonzalesstad,Hatchback,Enterprise,2,Partial,Cancelled,416,4383
360,4You,William Williams,male,49,37789,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,04/30/2020,360,Hotel BD,Natal (RN),3,242.88,728.64,04/30/2020,Delacruztown,Jamesland,Sedan,Budget,5,Partial,Pending,63,1012
360,4You,William Williams,male,49,37791,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,05/14/2020,360,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/14/2020,Gonzalezport,Port Cassandraport,SUV,Enterprise,3,Full-to-Full,Pending,157,1849
360,4You,William Williams,male,49,37792,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,05/21/2020,360,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/21/2020,Nicholsberg,Adamshaven,SUV,Hertz,5,Partial,Confirmed,262,3014
360,4You,William Williams,male,49,37800,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,07/16/2020,360,Hotel A,Florianopolis (SC),2,313.02,626.04,07/16/2020,Lake Patrickmouth,Baxterville,Hatchback,Hertz,2,Full-to-Full,Confirmed,134,1554
362,4You,Kyle Young,male,59,37806,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,10/24/2019,362,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/24/2019,West Charles,Mckenziehaven,Luxury,Enterprise,4,Prepaid,Cancelled,466,4992
362,4You,Kyle Young,male,59,37814,Recife (PE),Rio de Janeiro (RJ),economic,908.93,2.3,885.57,Rainbow,12/19/2019,362,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/19/2019,South William,Lake Mike,Sedan,Budget,1,Full-to-Full,Confirmed,272,2899
362,4You,Kyle Young,male,59,37817,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,01-09-2020,362,Hotel Z,Aracaju (SE),1,208.04,208.04,01/09/2020,Lake Neilville,Laceyville,Luxury,Enterprise,1,Prepaid,Cancelled,336,3552
362,4You,Kyle Young,male,59,37818,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,01/16/2020,362,Hotel A,Florianopolis (SC),3,313.02,939.06,01/16/2020,Port Michaela,Loriview,Hatchback,Enterprise,2,Prepaid,Pending,294,3150
362,4You,Kyle Young,male,59,37819,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,01/23/2020,362,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/23/2020,Smithview,West Lindseyland,Luxury,Budget,5,Partial,Confirmed,447,4868
362,4You,Kyle Young,male,59,37825,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,03-05-2020,362,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/05/2020,Port Sydneyport,Rachelfort,Hatchback,Hertz,3,Partial,Cancelled,120,1499
362,4You,Kyle Young,male,59,37826,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,03-12-2020,362,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/12/2020,Harrisside,Vasquezchester,Sedan,Sixt,3,Full-to-Full,Confirmed,120,1498
362,4You,Kyle Young,male,59,37832,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,04/23/2020,362,Hotel AF,Sao Paulo (SP),2,139.1,278.2,04/23/2020,Powellport,Robertbury,Luxury,Enterprise,2,Prepaid,Cancelled,227,2490
362,4You,Kyle Young,male,59,37839,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,06-11-2020,362,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/11/2020,Fowlerville,North Lindaport,Luxury,Enterprise,3,Partial,Confirmed,190,2199
362,4You,Kyle Young,male,59,37840,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,06/18/2020,362,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/18/2020,Glentown,Gabriellemouth,Sedan,Avis,5,Partial,Cancelled,303,3421
362,4You,Kyle Young,male,59,37841,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,06/25/2020,362,Hotel BP,Brasilia (DF),4,247.62,990.48,06/25/2020,Stevensshire,Port Angela,Sedan,Budget,3,Partial,Cancelled,152,1811
362,4You,Kyle Young,male,59,37845,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,07/23/2020,362,Hotel Z,Aracaju (SE),2,208.04,416.08,07/23/2020,Lake Catherineland,Knightberg,Hatchback,Avis,5,Full-to-Full,Cancelled,267,3039
362,4You,Kyle Young,male,59,37846,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,07/30/2020,362,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/30/2020,Rosefurt,Lake Brenda,Hatchback,Hertz,2,Partial,Cancelled,214,2374
362,4You,Kyle Young,male,59,37848,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,08/13/2020,362,Hotel BD,Natal (RN),1,242.88,242.88,08/13/2020,Lake Barbara,Lozanoview,Hatchback,Avis,3,Partial,Cancelled,140,1684
362,4You,Kyle Young,male,59,37849,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,08/20/2020,362,Hotel Z,Aracaju (SE),1,208.04,208.04,08/20/2020,Port Amandamouth,Nancyshire,Hatchback,Budget,5,Full-to-Full,Pending,202,2397
362,4You,Kyle Young,male,59,37851,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,09-03-2020,362,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/03/2020,East Beverlychester,Floresshire,Hatchback,Enterprise,4,Full-to-Full,Cancelled,187,2213
362,4You,Kyle Young,male,59,37857,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,10/15/2020,362,Hotel K,Salvador (BH),3,263.41,790.23,10/15/2020,Port Jeff,Hobbsville,Sedan,Enterprise,3,Partial,Cancelled,192,2199
362,4You,Kyle Young,male,59,37859,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,10/29/2020,362,Hotel BP,Brasilia (DF),3,247.62,742.86,10/29/2020,Port Eduardo,Edwardville,Luxury,Sixt,1,Full-to-Full,Cancelled,72,895
362,4You,Kyle Young,male,59,37862,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,11/19/2020,362,Hotel BP,Brasilia (DF),4,247.62,990.48,11/19/2020,Austinmouth,Jessetown,SUV,Hertz,3,Prepaid,Cancelled,258,2848
362,4You,Kyle Young,male,59,37867,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,12/24/2020,362,Hotel AU,Recife (PE),4,312.83,1251.32,12/24/2020,Ralphside,New Scott,SUV,Enterprise,3,Full-to-Full,Confirmed,181,2070
362,4You,Kyle Young,male,59,37869,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,01-07-2021,362,Hotel BD,Natal (RN),4,242.88,971.52,01/07/2021,Port Malik,New Jackton,Hatchback,Avis,4,Partial,Pending,421,4556
362,4You,Kyle Young,male,59,37870,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,01/14/2021,362,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/14/2021,North Jontown,South Vanessa,SUV,Sixt,3,Prepaid,Pending,231,2599
362,4You,Kyle Young,male,59,37873,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,02-04-2021,362,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/04/2021,Deleonmouth,East Rachelside,Luxury,Sixt,3,Full-to-Full,Cancelled,201,2287
362,4You,Kyle Young,male,59,37875,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,02/18/2021,362,Hotel Z,Aracaju (SE),4,208.04,832.16,02/18/2021,Masonport,Juliashire,Luxury,Hertz,2,Partial,Pending,429,4530
362,4You,Kyle Young,male,59,37876,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,02/25/2021,362,Hotel BP,Brasilia (DF),2,247.62,495.24,02/25/2021,East Mary,North Christineton,Hatchback,Sixt,2,Prepaid,Confirmed,314,3359
362,4You,Kyle Young,male,59,37881,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,04-01-2021,362,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/01/2021,Danafort,Kayleeview,SUV,Budget,5,Partial,Cancelled,408,4443
362,4You,Kyle Young,male,59,37884,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,04/22/2021,362,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/22/2021,Bryantville,New Johnburgh,Sedan,Avis,1,Full-to-Full,Cancelled,124,1402
362,4You,Kyle Young,male,59,37886,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,05-06-2021,362,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/06/2021,Kristinchester,West Bradleybury,Sedan,Sixt,3,Prepaid,Cancelled,239,2684
362,4You,Kyle Young,male,59,37890,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,06-03-2021,362,Hotel A,Florianopolis (SC),3,313.02,939.06,06/03/2021,New Emily,Courtneytown,Hatchback,Enterprise,2,Prepaid,Confirmed,117,1389
362,4You,Kyle Young,male,59,37894,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,07-01-2021,362,Hotel Z,Aracaju (SE),1,208.04,208.04,07/01/2021,Curryland,North Jessicaport,Luxury,Avis,5,Prepaid,Pending,62,983
362,4You,Kyle Young,male,59,37897,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,07/22/2021,362,Hotel BP,Brasilia (DF),4,247.62,990.48,07/22/2021,Lake Lindachester,Rayville,SUV,Hertz,4,Prepaid,Pending,56,902
362,4You,Kyle Young,male,59,37898,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,07/29/2021,362,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/29/2021,Saraside,Melissaport,Luxury,Sixt,1,Full-to-Full,Cancelled,289,3055
362,4You,Kyle Young,male,59,37900,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,08-12-2021,362,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/12/2021,North Coryport,Port Christophertown,Hatchback,Avis,4,Full-to-Full,Confirmed,295,3282
362,4You,Kyle Young,male,59,37901,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,08/19/2021,362,Hotel A,Florianopolis (SC),1,313.02,313.02,08/19/2021,Greenefurt,East Richardmouth,Luxury,Enterprise,5,Prepaid,Confirmed,312,3507
362,4You,Kyle Young,male,59,37902,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,08/26/2021,362,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/26/2021,East Tyler,North Chelseymouth,SUV,Sixt,4,Full-to-Full,Cancelled,372,4039
362,4You,Kyle Young,male,59,37904,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,09-09-2021,362,Hotel K,Salvador (BH),4,263.41,1053.64,09/09/2021,South Lauriebury,Lake Jacobfurt,Luxury,Hertz,3,Full-to-Full,Confirmed,390,4189
362,4You,Kyle Young,male,59,37905,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,09/16/2021,362,Hotel AU,Recife (PE),4,312.83,1251.32,09/16/2021,Jamieville,Rogersland,Hatchback,Hertz,4,Full-to-Full,Confirmed,100,1312
